id,ExpNum,Inv,MU,Plot,Month,Year,TreeNum,HT,BLC,Rad0,Rad90,Rad180,Rad270,Comments
4637,1,15,29A,31,8,2006,72300,34.2,5.6,4.8,4.6,7.4,6.8,
4801,1,13,29A,52,5,2004,3800,34.2,9.2,4.2,5.5,5.8,3.4,
4900,1,14,29A,52,8,2006,42800,34.2,12.2,6.2,4,6.5,7,
4907,1,14,29A,52,8,2006,50800,34.2,15,4.6,3.8,5.2,3.7,
4917,1,14,29A,52,8,2006,55000,34.2,4.5,7.2,9.3,8.2,9.1,
4920,1,14,29A,52,8,2006,64000,34.2,3.2,5.3,7.1,9.2,6.7,
5005,1,15,29A,52,8,2009,61400,34.2,16.2,4.4,4.8,5.2,4.3,
5015,1,15,29A,52,8,2009,75100,34.2,14.3,5.5,5.1,4.9,5.1,
5020,1,15,29A,52,8,2009,83200,34.2,13.5,3.5,4,3.9,5.8,
5201,1,13,29B,35,7,2011,34600,34.2,11.4,4.7,2.4,3.9,4,
5229,1,13,29B,35,7,2011,73500,34.2,12.1,4.7,2.6,2.6,4.1,
5623,1,12,30,81,10,2011,81600,34.2,15.6,2.1,4,6.1,3.2,BT
5768,1,11,32A,13,7,2009,44200,34.2,17.8,0,19.2,0,0,Hard Lean East
6936,1,12,8,42,8,2008,24500,34.2,9.2,6.1,5.2,5.6,4,
7263,1,20,9,23,6,2003,43000,34.2,11.4,7.1,1,9.7,11.1,Broken top
94,1,13,10,34,8,2010,53300,34.3,2,6.6,6.5,4.1,6.9,
1757,1,15,20,35,10,2008,44400,34.3,16.5,7.9,3.5,3.8,3.7,
2197,1,11,22,31,6,2004,13800,34.3,6,3.7,4.4,4.6,6.3,
3539,1,13,24,31,8,2005,94500,34.3,10.8,6,8.3,3.6,4.5,
4079,1,13,27,33,7,2007,64600,34.3,7.5,4.3,4.8,5.4,7,
4498,1,13,29A,31,5,2004,44300,34.3,8.2,6.5,3,6.7,8.6,
4545,1,14,29A,31,8,2006,34600,34.3,3.6,7.2,5.2,4.5,7,
4786,1,14,29A,32,8,2006,82800,34.3,12.2,4.4,5.4,4.9,4.6,
4803,1,13,29A,52,5,2004,4500,34.3,8.6,5.9,5.3,9,4.8,
4808,1,13,29A,52,5,2004,13800,34.3,9.5,5.9,5.4,6.2,5.1,
5026,1,15,29A,52,8,2009,93000,34.3,18.3,3.3,2.8,4.9,4.4,
5033,1,13,29B,11,7,2011,3000,34.3,11.5,2.9,2.8,4.2,3.2,
5199,1,13,29B,35,7,2011,30200,34.3,15.7,5.7,5,3,3,
5202,1,13,29B,35,7,2011,34700,34.3,16.4,4.7,2.7,5.9,4.2,
5454,1,12,30,51,10,2011,52400,34.3,18.2,5.6,3.7,2.3,4.8,
6160,1,13,6,12,8,2010,44000,34.3,15.4,7.3,8.4,6.11,9.6,
6168,1,13,6,12,8,2010,55100,34.3,12.9,5.5,5.3,5.9,5.3,
6825,1,12,8,11,8,2008,85000,34.3,16.5,7.5,7.3,2.3,3.8,Lean
291,1,17,12,23,8,2014,62800,34.4,21.4,,,,,"Water in plot, no measurements, lean"
341,1,15,12,23,6,2004,24900,34.4,10,4.4,4.6,5,2.8,Forked top
551,1,15,12,43,6,2004,64300,34.4,15.1,1,3.6,6.2,2.6,
1325,1,20,16,34,8,2005,14200,34.4,6,8.3,9.7,8.1,8.1,Broken top
1728,1,15,20,31,10,2008,75100,34.4,18.3,4.8,4.5,2.6,2.7,
2005,1,12,21,32,11,2011,14700,34.4,8.2,4.7,7.1,4.7,4.4,Lean NE
4056,1,13,27,33,7,2007,13100,34.4,10,3.7,2.7,5.7,5,
4313,1,13,28,31,8,2007,44800,34.4,14.3,7.6,5.6,2.6,6.1,Broken top
4580,1,14,29A,31,8,2006,94000,34.4,8.7,3.8,2.3,5.3,5,
4736,1,14,29A,32,8,2006,92100,34.4,10,5,6.2,4.4,2.7,
4739,1,14,29A,32,8,2006,95100,34.4,7.3,6,4.7,6.4,4.6,
4901,1,14,29A,52,8,2006,43100,34.4,14,6.1,4.1,5.6,5.5,
4925,1,14,29A,52,8,2006,74800,34.4,5.9,6.4,3.9,8.8,5.5,
4988,1,15,29A,52,8,2009,43300,34.4,14.3,5.3,3.3,4.8,4.6,
6167,1,13,6,12,8,2010,54600,34.4,13.2,8.4,4.5,5.8,4.9,
6874,1,12,8,14,8,2008,55000,34.4,10.2,3.1,3,3.6,2.6,
6879,1,12,8,14,8,2008,64200,34.4,12.3,12.7,5.6,0,9.9,Clump
6896,1,12,8,14,8,2008,94600,34.4,14.8,3.7,4.8,6.7,4.1,
7140,1,20,9,21,6,2003,34000,34.4,7.4,11.1,8.6,7.6,10.9,Broken top
11,1,13,10,11,8,2010,5000,34.5,12.3,5.1,6.5,3.1,2.9,
53,1,13,10,11,8,2010,94000,34.5,13.9,1.11,2.2,4.9,4.11,
936,1,13,15,15,8,2007,83200,34.5,7.4,4.1,4.6,5.5,4,
990,1,13,15,44,8,2007,22900,34.5,9,4.9,2.8,5.1,4.1,
1312,1,22,16,31,6,2011,71700,34.5,7,3,8.4,12.6,7.1,
1682,1,15,20,31,10,2008,1300,34.5,7.9,6.2,3.9,4.3,7.3,
1865,1,15,20,51,10,2008,4500,34.5,11.9,0,9.7,0,11.1,Dead Top
4017,1,13,27,24,7,2007,22000,34.5,5.7,4.5,3.9,4.4,4.4,
4438,1,13,28,63,8,2007,4900,34.5,19.9,4,4.9,7.1,3.5,Weeviled top
4617,1,15,29A,31,8,2006,43000,34.5,7.8,7.3,6,7.4,3.2,
5022,1,15,29A,52,8,2009,85000,34.5,5.7,4.8,8.3,5.7,3.5,
5212,1,13,29B,35,7,2011,51800,34.5,17.4,4.4,4.5,4.2,5.1,
5722,1,11,32A,4,7,2009,44700,34.5,8.1,7.5,7,3.7,6.1,
7176,1,22,9,21,9,2008,34100,34.5,9.3,2.7,6.7,7.6,10.9,
70,1,13,10,23,8,2010,53200,34.6,12.3,4.3,3.7,3.3,3.3,
1052,1,20,16,11,8,2005,94000,34.6,9.3,5.4,9,5.2,4.2,Broken top
1072,1,22,16,11,6,2011,34000,34.6,7.6,4.1,5.6,7,2.5,
1336,1,20,16,34,8,2005,41800,34.6,11.7,11.5,2.4,5.8,9.7,
1410,1,20,16,56,8,2005,14000,34.6,20.5,6.6,5.6,2.3,2.5,
1691,1,15,20,31,10,2008,15200,34.6,7.8,3.9,4.4,4.9,5.7,
2301,1,12,22,42,8,2014,63600,34.6,8.5,6.3,2.6,4.2,7.5,
4543,1,14,29A,31,8,2006,34000,34.6,8.2,6.4,6.2,7.3,6.5,
4583,1,14,29A,31,8,2006,94900,34.6,9.1,5,4.8,3.8,5.3,
4871,1,14,29A,52,8,2006,4600,34.6,13.3,5.9,5,8,8.3,
4960,1,15,29A,52,8,2009,14500,34.6,9.2,7.1,4.4,4.6,5.3,
6033,1,13,4,31,7,2009,24000,34.6,6,6.8,6.2,6.3,10.7,Lean NWest
6047,1,13,4,31,7,2009,63300,34.6,6.8,5.4,3.5,5.6,4.7,
6269,1,13,6,42,8,2010,21400,34.6,5.7,4.6,4.5,6.6,5.8,
6870,1,12,8,14,8,2008,44300,34.6,7.1,7.6,7.7,6.2,7.2,Forked top
6898,1,12,8,23,8,2008,2500,34.6,11.3,5.9,2,2.8,6.7,
227,1,15,12,15,6,2004,3100,34.7,11.8,3.5,2.7,6.8,1.7,
1261,1,20,16,31,8,2005,34500,34.7,11.4,4.5,4.8,6.9,2.7,
1855,1,15,20,44,10,2008,94000,34.7,9.3,5.3,5.2,6.3,5,
1903,1,15,20,55,10,2008,12300,34.7,16.5,3.6,4.9,4.4,5.9,
2276,1,12,22,42,8,2014,13900,34.7,7.1,4.9,3.6,3.1,5.7,
2320,1,11,22,42,6,2004,24100,34.7,10.4,3.7,5.8,4,4,
4223,1,13,28,12,8,2007,54000,34.7,13.3,6.9,6.2,5.5,5.9,
4636,1,15,29A,31,8,2006,72000,34.7,11.7,8.3,6.7,6.7,6.2,
4867,1,14,29A,52,8,2006,3400,34.7,10.4,4.3,4.9,5.2,6.2,
4881,1,14,29A,52,8,2006,21600,34.7,11.5,6.4,3.1,4.3,5.6,
5196,1,13,29B,35,7,2011,24100,34.7,27.7,3.1,2.6,2.7,0.9,
5502,1,12,30,73,10,2011,23700,34.7,17.3,1.1,3.4,7,5.5,BT
6319,1,13,6,53,8,2010,52400,34.7,7.4,5.6,4.1,2.1,3.4,
6827,1,12,8,11,8,2008,86200,34.7,13.2,4.2,4.2,6.7,8.5,
7391,1,20,9,32,6,2003,11800,34.7,11.7,4.2,3.9,4.5,5.2,Broken top
7453,1,22,9,32,9,2008,22600,34.7,14.7,3.3,5.6,7.9,9.5,
99,1,13,10,34,8,2010,70900,34.8,5.8,0.1,11.11,10.5,9.7,WT
2025,1,12,21,32,11,2011,51900,34.8,8,7.2,7.6,6.9,4.11,Sweep
4181,1,13,27,64,7,2007,52700,34.8,16.4,4.5,6.4,12.11,8.2,
4921,1,14,29A,52,8,2006,70700,34.8,12.6,8.7,5.6,7.6,5.1,
5562,1,12,30,73,10,2011,92300,34.8,12.7,2.2,2.1,5.6,6.11,"45° lean, SW"
6142,1,13,6,12,8,2010,2900,34.8,11.2,5.8,6.9,5.2,5,
43,1,13,10,11,8,2010,73500,34.9,14.2,2.8,4.11,6.6,5.8,
1385,1,22,16,34,6,2011,70700,34.9,14.8,3.6,8.7,6.1,3.9,
1592,1,13,17,24,6,2005,34500,34.9,11.3,6.1,8.2,7.5,6,
1848,1,15,20,44,10,2008,74000,34.9,6,5.8,5.1,5.5,7.3,
1897,1,15,20,51,10,2008,92300,34.9,5.4,6.2,6.7,7,5.6,
4581,1,14,29A,31,8,2006,94200,34.9,13,5,2.5,3.3,3.8,
4707,1,14,29A,32,8,2006,34900,34.9,5,5.4,3.3,3.2,3.7,
4861,1,13,29A,52,5,2004,93900,34.9,13,4.8,4.1,5.3,5.3,
4979,1,15,29A,52,8,2009,33400,34.9,12.2,4.6,3.9,4.4,6,FT
5393,1,12,30,21,10,2011,74300,34.9,10.2,0,7.4,11.8,1.4,
6014,1,13,4,23,7,2009,72300,34.9,9,0,12.1,12.2,0,RMClump Lean South
6130,1,13,4,43,7,2009,73700,34.9,12.8,4.3,7,8,4.7,FT LeanNW
6137,1,13,4,43,7,2009,84200,34.9,9.3,6,5.3,4.3,6.8,
6240,1,13,6,25,8,2010,64900,34.9,9.4,9.7,11.1,11.6,6.1,WT
6263,1,13,6,25,8,2010,94500,34.9,6.8,6.1,3.1,4.1,6,
6273,1,13,6,42,8,2010,33800,34.9,9,4,7.3,2.3,1.7,
6906,1,12,8,23,8,2008,24900,34.9,8.8,3.2,5.1,4.3,3.6,
6928,1,12,8,42,8,2008,3200,34.9,5.3,6.5,6.9,5.5,3.1,
6998,1,12,8,71,8,2008,91500,34.9,7.6,3.2,7.3,6.5,4.5,
86,1,13,10,34,8,2010,14000,35,8,5,9.2,4.1,4.5,Lean
1615,1,13,17,31,6,2005,44400,35,8.2,5.6,3.6,6.5,5.2,
1696,1,15,20,31,10,2008,24600,35,13,3.8,3.4,5.9,5.8,
1828,1,15,20,44,10,2008,4800,35,15.3,4.6,2.6,5.6,4.7,
2172,1,12,22,31,8,2014,65000,35,12.7,6.4,3,2.2,3.4,
2192,1,11,22,31,6,2004,700,35,14.6,1,3.2,10,2.2,
2336,1,11,22,42,6,2004,94300,35,5.3,4.7,4.6,4.1,3.7,
3632,1,13,24,43,8,2005,73300,35,6.1,9.9,8.7,11.2,6.9,
4474,1,13,29A,31,5,2004,3600,35,14.6,4.4,2.8,4.8,3.7,
4512,1,13,29A,31,5,2004,82600,35,10.4,5.6,3.2,3.2,2.7,
4524,1,14,29A,31,8,2006,3700,35,10.3,5.2,6.1,6.7,5.4,
4703,1,14,29A,32,8,2006,32000,35,4.9,7.4,3.5,3.6,6.8,
4903,1,14,29A,52,8,2006,43700,35,9.6,5.7,5.3,4.9,5,
4949,1,15,29A,52,8,2009,4300,35,12.3,6.5,5.7,7.1,4.7,
5018,1,15,29A,52,8,2009,82000,35,15.4,5.8,4.9,4.4,7,
5121,1,13,29B,22,7,2011,14600,35,15.7,2.4,3.4,2.9,3.3,
6971,1,12,8,71,8,2008,2600,35,19.7,4.8,2.9,4,6.1,
6999,1,12,8,71,8,2008,93700,35,4.4,4,4.8,5.4,1.7,
7458,1,22,9,32,9,2008,33500,35,17.3,10.1,8,5.2,10.5,
153,1,15,12,12,6,2004,2400,35.1,11.9,2.2,5.6,5.5,3.5,
323,1,15,12,23,6,2004,4500,35.1,15.1,2.8,3.5,5.8,17.4,
863,1,13,15,11,8,2007,14200,35.1,10.1,5.2,5,4.5,5.8,
949,1,13,15,31,8,2007,15000,35.1,11.1,5,6.2,10.3,4.9,Broken top
1257,1,20,16,31,8,2005,24800,35.1,9.5,13.3,6.5,5.1,2.5,
2208,1,12,22,34,8,2014,700,35.1,8.4,3.8,3.1,4.7,4.3,
2357,1,12,22,54,8,2014,75200,35.1,14.5,7,4.4,6.5,6.1,
3428,1,13,23B,31,8,2011,91700,35.1,23.9,1.6,5.2,2.9,1.2,BT
4771,1,14,29A,32,8,2006,62300,35.1,9.1,5.5,3.3,3.9,4.6,
4779,1,14,29A,32,8,2006,74200,35.1,7.6,7.9,8.5,7.2,7.2,
4780,1,14,29A,32,8,2006,74300,35.1,19.3,3.7,4.5,4,3.2,
4788,1,14,29A,32,8,2006,83300,35.1,9.8,5.3,5.8,4.6,4.9,
4832,1,13,29A,52,5,2004,43700,35.1,10.1,5.7,5.1,5,5.8,
4937,1,14,29A,52,8,2006,91500,35.1,13.7,4.3,3.4,6.3,6,
5071,1,13,29B,11,7,2011,44700,35.1,18.9,3.1,2.1,4.6,3.7,
5643,1,12,30,81,10,2011,94700,35.1,15.6,4.5,1.5,12.7,0,"RM clump with #946, 948"
6040,1,13,4,31,7,2009,43400,35.1,7.6,9.2,9.7,6.8,6.5,BT
6076,1,13,4,41,7,2009,43500,35.1,11.3,5.3,4.5,3.3,4.9,
6099,1,13,4,43,7,2009,13700,35.1,16.5,2.5,7.7,4.3,6.8,
6147,1,13,6,12,8,2010,14300,35.1,12.5,9.8,11.11,9.3,7.11,
6246,1,13,6,25,8,2010,73700,35.1,11.8,1.11,3.11,4.2,3,
6968,1,12,8,71,8,2008,1700,35.1,9,6.9,0,7.6,6.3,
96,1,13,10,34,8,2010,54600,35.2,8.8,4.7,4.2,5.1,4,
1905,1,15,20,55,10,2008,14800,35.2,8.3,4.5,5.2,4.7,3.5,
1969,1,12,21,13,11,2011,43900,35.2,13.3,2.8,3.6,1,2.9,
2004,1,12,21,32,11,2011,14600,35.2,12,5.11,4.2,1.1,6.8,
2222,1,12,22,34,8,2014,15000,35.2,9.6,5.6,6.1,5.5,5,FT
3596,1,13,24,43,8,2005,4800,35.2,6.6,4.8,6.6,7.9,5.5,
4147,1,13,27,62,7,2007,34000,35.2,16.1,6.3,5.1,2.1,8.9,lean
4175,1,13,27,64,7,2007,41500,35.2,16.3,4.1,5.1,6.6,10.3,lean
4341,1,13,28,43,8,2007,12600,35.2,11.8,4.8,3.4,4.8,5.3,
4576,1,14,29A,31,8,2006,84000,35.2,10.4,5.1,5.2,5,6,
4862,1,13,29A,52,5,2004,94600,35.2,13.4,7,3.4,5.5,4.5,
4906,1,14,29A,52,8,2006,45000,35.2,10.5,4.9,3.7,3.6,5.2,
4919,1,14,29A,52,8,2006,62100,35.2,10.7,3.1,5.4,5,3.9,
5363,1,12,30,21,10,2011,33900,35.2,8.9,3.5,2.5,5.7,3.5,Top sweeps West
5468,1,12,30,51,10,2011,64400,35.2,13.1,3.3,3.9,2.4,4.5,
5741,1,11,32A,4,7,2009,93700,35.2,12.8,6,5.8,5.9,3.7,
6194,1,13,6,22,8,2010,32700,35.2,8.5,4.1,2.7,8.1,6.7,J Shaped
6228,1,13,6,25,8,2010,44500,35.2,7.3,4.9,1.9,4,5.1,
6254,1,13,6,25,8,2010,82100,35.2,11.6,5.6,4.8,5.2,3,
100,1,13,10,34,8,2010,73500,35.3,6.4,4.8,6.7,8.2,6.7,
311,1,17,12,23,8,2014,84800,35.3,19.4,,,,,"Water in plot, no measurements"
1473,1,22,16,56,6,2011,14000,35.3,23.8,2.1,5,0,2.8,Lean
1786,1,15,20,35,10,2008,94300,35.3,18.6,1.3,2.1,2.6,5.4,
2199,1,11,22,31,6,2004,22800,35.3,5.5,4.2,4,7.1,7.6,
3157,1,13,23B,13,8,2011,74100,35.3,27.5,2.8,2.6,2.4,2.5,
4549,1,14,29A,31,8,2006,42000,35.3,8.9,5.2,3.3,3.6,4.9,
4577,1,14,29A,31,8,2006,84600,35.3,8.7,4.1,3,4.5,4.3,
4592,1,15,29A,31,8,2006,5100,35.3,12.9,5.2,3.9,5.9,4.1,
4731,1,14,29A,32,8,2006,81000,35.3,11,9.7,6.6,6,7.7,
4868,1,14,29A,52,8,2006,3800,35.3,8.9,5.1,6.2,6,2.6,
6880,1,12,8,14,8,2008,64300,35.3,9.9,0,0,10.5,0,Clump
7229,1,25,9,23,8,2013,71900,35.3,8.3,1.7,6.3,10.1,2.6,
532,1,15,12,43,6,2004,24700,35.4,18,0,0,0,0,Leaning
1220,1,22,16,22,6,2011,14900,35.4,10.6,4.6,2.6,6.6,6.8,
1230,1,22,16,22,6,2011,41300,35.4,10.3,9.7,7.9,9.2,11,
1425,1,20,16,56,8,2005,33300,35.4,16.3,5.6,7,9.8,4.5,
1533,1,13,17,11,6,2005,34600,35.4,8.8,5.6,8.5,3,8.2,
1537,1,13,17,11,6,2005,43900,35.4,9.1,7.2,8.4,5.7,3,
1784,1,15,20,35,10,2008,93500,35.4,15,7,6.2,4.5,4.9,
2346,1,12,22,54,8,2014,44700,35.4,16.3,2.9,2.6,4.3,4,
4153,1,13,27,62,7,2007,44600,35.4,10.8,3.1,3.9,7.4,2.2,
4531,1,14,29A,31,8,2006,10700,35.4,6.2,5.4,5.3,5.6,7.6,
4805,1,13,29A,52,5,2004,5200,35.4,16.4,6.3,5.6,6.2,5.4,
4885,1,14,29A,52,8,2006,24100,35.4,17.4,6,4.7,6.2,4.9,
4954,1,15,29A,52,8,2009,11500,35.4,13,7.3,5.8,4.7,4.8,
4997,1,15,29A,52,8,2009,52600,35.4,15.5,6.8,6.2,4.8,5.1,
5116,1,13,29B,22,7,2011,4200,35.4,21.2,1.3,1,3.3,3.8,
5150,1,13,29B,22,7,2011,54800,35.4,9.3,2.2,4.7,6.8,5.8,
6119,1,13,4,43,7,2009,55200,35.4,20.6,6.4,1.3,5.7,5,
6151,1,13,6,12,8,2010,23500,35.4,6.2,7.9,6.7,10.7,5.1,
6193,1,13,6,22,8,2010,24700,35.4,5,3.9,6.1,2.9,4.1,
6907,1,12,8,23,8,2008,25000,35.4,14.6,0,4,12.4,8.1,
6972,1,12,8,71,8,2008,3000,35.4,2.5,4.5,4.7,5.8,2.7,
4048,1,13,27,24,7,2007,93000,35.47,12.6,6.5,0.9,5,9.9,
62,1,13,10,23,8,2010,22700,35.5,9.5,6.8,3.7,2,5.4,FT / Lean
97,1,13,10,34,8,2010,54700,35.5,11.3,5.9,2.5,5.6,4.8,
277,1,17,12,23,8,2014,35000,35.5,20.5,3.9,14,0,0,LEAN
411,1,17,12,32,8,2014,81600,35.5,9.5,5.4,0.8,1.5,10.5,J-SHAPED
1009,1,13,15,44,8,2007,74400,35.5,7.2,6.2,5.9,6.2,7.4,
1248,1,20,16,31,8,2005,1600,35.5,7.5,12.2,9,6.5,2.9,
1975,1,12,21,13,11,2011,55000,35.5,17.1,4.3,5.5,4.9,4.3,
2030,1,12,21,32,11,2011,62100,35.5,15.2,6.1,4.2,3.5,3.11,"Sweeps East then up, same base as #620"
2290,1,12,22,42,8,2014,42300,35.5,15,4.8,5.1,6.7,7,"BT, HT GUESS"
2312,1,12,22,42,8,2014,85100,35.5,10.6,5.3,4.8,7.3,7.6,LEAN
4635,1,15,29A,31,8,2006,70900,35.5,10.2,5.9,7.2,7.1,5.2,FT / Lean NE
4792,1,14,29A,32,8,2006,92100,35.5,7.6,5.5,5,5.8,4.4,
4963,1,15,29A,52,8,2009,21600,35.5,16.7,5.4,3.6,5.4,5.7,
5007,1,15,29A,52,8,2009,64000,35.5,5.3,5.1,7.2,9.9,7.9,
5600,1,12,30,81,10,2011,44000,35.5,7.4,3.2,2.11,6.8,6.1,
5991,1,13,4,23,7,2009,3500,35.5,6.9,5.2,4.2,3.3,5.1,
6237,1,13,6,25,8,2010,63400,35.5,14.2,2.8,3.9,5.4,2,
6947,1,12,8,42,8,2008,54200,35.5,12.9,7.7,6.3,8,5.2,
6989,1,12,8,71,8,2008,53500,35.5,10.2,7.3,6.1,5.5,5,
7291,1,22,9,23,9,2008,4900,35.5,16.1,4.7,6.2,5.3,5.2,
7496,1,22,9,32,9,2008,93500,35.5,11.1,8.1,0,0,9.8,
223,1,17,12,15,8,2014,93000,35.6,16,2.1,-0.6,4.4,7.2,
1344,1,20,16,34,8,2005,62700,35.6,10.6,3,10.2,6,2,
1613,1,13,17,31,6,2005,22300,35.6,21.3,4.3,3.2,0,3.5,
1814,1,15,20,43,10,2008,83300,35.6,16.2,3.8,2.5,4.5,3.1,
4151,1,13,27,62,7,2007,44200,35.6,18.1,2.8,5.9,5.5,5.4,lean
4746,1,14,29A,32,8,2006,4700,35.6,15.1,5.3,3.5,4.4,4.8,
4774,1,14,29A,32,8,2006,71200,35.6,13.3,4.8,3.3,4.5,4.5,
5209,1,13,29B,35,7,2011,45800,35.6,19,4,3.7,3.9,4,
5295,1,12,30,13,10,2011,63400,35.6,13,6.8,2.3,4,6.7,
6003,1,13,4,23,7,2009,42400,35.6,8.3,4.8,6.3,8.9,7,
6046,1,13,4,31,7,2009,62800,35.6,16.8,7.7,3.6,7,8.3,BT
6823,1,12,8,11,8,2008,82400,35.6,13.7,4.2,5.1,10,1.8,
6978,1,12,8,71,8,2008,21300,35.6,2.3,6.5,4.4,5.5,5.5,
7347,1,25,9,32,8,2013,24600,35.6,9.4,5.1,8,4.3,6.8,
41,1,13,10,11,8,2010,73200,35.7,12.7,5.9,3.8,3.1,4.3,
44,1,13,10,11,8,2010,74600,35.7,9.7,4.8,5.8,4,3.9,
290,1,17,12,23,8,2014,62700,35.7,11.7,6.7,9.7,8.4,6.7,
945,1,13,15,31,8,2007,4700,35.7,5.8,8.8,7.9,11.9,7,
1152,1,20,16,12,8,2005,63500,35.7,11.8,3.8,3.1,5.5,3,
1694,1,15,20,31,10,2008,22600,35.7,15.2,3.1,4.8,6.4,5.9,
1954,1,12,21,13,11,2011,22700,35.7,11,4.5,3.9,3,2.9,
2261,1,11,22,34,6,2004,31700,35.7,19.7,5.6,1.7,1.4,4.9,
3994,1,13,27,12,7,2007,63400,35.7,8.1,3.4,5.7,4.7,4.2,
4044,1,13,27,24,7,2007,84500,35.7,8.3,4,2.2,4.5,5.4,
4085,1,13,27,33,7,2007,75300,35.7,8.4,3.8,4.3,8.7,7.2,
4548,1,14,29A,31,8,2006,35100,35.7,8.7,3.1,3.8,6.4,5.1,
4565,1,14,29A,31,8,2006,64500,35.7,8.3,4.8,4.2,4.4,6.6,
4575,1,14,29A,31,8,2006,83700,35.7,5.9,5.7,4,5.1,5.7,
4856,1,13,29A,52,5,2004,91400,35.7,13.8,4,4.7,7.7,5,
4915,1,14,29A,52,8,2006,54500,35.7,5.5,5.2,5.7,5.5,7.7,
5210,1,13,29B,35,7,2011,50500,35.7,11.1,5.5,6,6,3.5,FT
5456,1,12,30,51,10,2011,52700,35.7,10.5,11.2,11.5,9.3,5.4,"FT, Main leader dead"
5459,1,12,30,51,10,2011,53400,35.7,11.7,5.7,4.8,5.3,4.11,
5637,1,12,30,81,10,2011,93100,35.7,9.3,5.8,5.8,6.3,5.3,
5754,1,11,32A,13,7,2009,13700,35.7,11.9,5.2,3.8,4.1,7.1,
5815,1,11,32A,52,7,2009,54200,35.7,13.2,5.5,6.7,8,6.7,
6019,1,13,4,23,7,2009,84000,35.7,2.3,6.5,5.3,4.5,3.8,
6321,1,13,6,53,8,2010,54000,35.7,10.6,5.1,6.4,4.11,5.8,
7014,1,12,8,72,8,2008,72400,35.7,13,5.8,7.4,3.1,3.4,
7017,1,12,8,72,8,2008,73000,35.7,19.3,3.5,4.8,2.3,5.1,
1031,1,20,16,11,8,2005,43600,35.8,10.2,4.7,2.8,3.6,6,
1065,1,22,16,11,6,2011,14600,35.8,12.7,3,6.7,2.2,3,
1965,1,12,21,13,11,2011,34600,35.8,7.9,8.9,5.5,5.6,4.8,Sweep
2016,1,12,21,32,11,2011,34100,35.8,10.9,6.4,3.8,3.1,5.3,J shape/sweep
4000,1,13,27,12,7,2007,78600,35.8,12.6,11.4,7.8,10.1,6.9,
4036,1,13,27,24,7,2007,72900,35.8,12.7,3.9,4,4.4,6.3,
4168,1,13,27,64,7,2007,32600,35.8,8.8,5.6,7.1,5.3,3.2,
4195,1,13,27,64,7,2007,84500,35.8,10,7.2,2.1,4.6,6.9,
4483,1,13,29A,31,5,2004,14700,35.8,7.6,5,3.5,4.8,4.9,
4675,1,13,29A,32,5,2004,61200,35.8,0.3,5.8,6,6.8,4.7,
4841,1,13,29A,52,5,2004,54500,35.8,3.7,5.1,5.7,1.6,6.4,
4865,1,14,29A,52,8,2006,2800,35.8,10.5,5.7,5.3,5.2,5.6,
5055,1,13,29B,11,7,2011,23800,35.8,7.4,2.9,2.8,6.8,6.4,
5147,1,13,29B,22,7,2011,53300,35.8,21,2.9,4.4,5.4,2.6,
6177,1,13,6,12,8,2010,83000,35.8,18.4,7.4,11.4,0,10.6,RM Clump
541,1,15,12,43,6,2004,45200,35.9,12,3,2.6,3.8,3,
1088,1,22,16,11,6,2011,61400,35.9,17.8,2.8,5.2,6,2.2,
1266,1,20,16,31,8,2005,52800,35.9,15.7,5.7,4,6,8.5,
1307,1,22,16,31,6,2011,54000,35.9,4.9,9.5,11.2,10.1,10.7,
1699,1,15,20,31,10,2008,32500,35.9,17.2,0,0,0,6.1,sweep/lean
2329,1,11,22,42,6,2004,55100,35.9,7.9,4.8,5.5,6,4.4,
2354,1,12,22,54,8,2014,74700,35.9,10.9,5.7,5,4.6,4.3,
3501,1,13,24,31,8,2005,42100,35.9,27.5,4.2,0,7.7,0,Broken top
4517,1,13,29A,31,5,2004,93500,35.9,8.6,7.6,5.6,4.2,2.4,
4697,1,14,29A,32,8,2006,14000,35.9,13.2,3.8,3,6.1,6.1,
4826,1,13,29A,52,5,2004,34600,35.9,11.6,4.3,4.4,5.3,4,
4946,1,15,29A,52,8,2009,2900,35.9,9.6,3.4,3.7,5.1,4.7,
5003,1,15,29A,52,8,2009,54600,35.9,11,5.2,4.8,4.5,7.8,
6017,1,13,4,23,7,2009,74300,35.9,6.8,5.1,6.8,8,3.4,FT / DT
6045,1,13,4,31,7,2009,54300,35.9,7.7,10.7,7.6,5.9,4.6,
6156,1,13,6,12,8,2010,32900,35.9,8.7,4.8,4.3,11.8,7.5,
7422,1,20,9,32,6,2003,73000,35.9,16.6,4,3.8,4.2,3.2,
933,1,13,15,15,8,2007,81200,36,11.8,6.2,4.4,6,6.1,
1475,1,22,16,56,6,2011,14600,36,30.6,0,0,3.1,0,BT
1688,1,15,20,31,10,2008,14900,36,8.8,0,0,5.5,9.4,
1746,1,15,20,35,10,2008,23200,36,10.7,11.2,6.9,7.7,11.2,
1847,1,15,20,44,10,2008,72400,36,10.7,6.8,6.5,5.9,7.4,
2275,1,12,22,42,8,2014,10700,36,9,4.5,5.1,5.1,2.6,
4446,1,13,28,63,8,2007,14900,36,14.9,5.5,6.7,7.4,6.2,Weeviled top
4559,1,14,29A,31,8,2006,53700,36,6.1,7.2,7.1,5.5,5.8,
